"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36005022901","Census Tract 229.01, Bronx County, New York","1742","87","11.7","5.1","31.5","5.6","0.9","1.4","7.6","4.1","0.0","1.8","43.2","7.6","5.2","2.9","58.7","6.8","3.7","2.5","6.0","3.9","40.1","7.2","45.2","6.9","8.6","3.8","1143","132","64.2","9.4","35.8","9.4","32.5","10.0","50.4","8.6","17.1","7.2","599","134","49.1","14.5","37.2","14.4","11.9","9.6","50.9","14.5","39.1","16.2","11.9","8.8","26.2","(X)","25.8","(X)","25.0","(X)","25769","7002","12266","10254","24924","12961","-","**","65114","10380","-","**","24219","6290","34405","13170","20966","4227","21944","11851","16830","2866","31928","1866","20705","6258","22308","9252","24973","10449","21116","11931","29507","8473","69375","38022","16779","4252","28594","59663","19801","4225","22120","9757","22092","16594","25048","16114","16250","7036","12212","5027","31219","7417","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022902","Census Tract 229.02, Bronx County, New York","981","83","14.3","7.9","34.5","8.9","1.3","1.9","0.0","3.3","0.0","3.3","47.7","10.3","2.2","2.5","68.3","8.3","4.0","5.1","0.0","3.3","51.3","8.1","43.2","9.0","5.5","4.1","750","109","74.7","8.9","25.3","8.9","24.9","10.2","67.7","11.1","7.3","6.0","231","88","63.6","22.6","33.3","19.4","30.3","21.8","36.4","22.6","36.4","22.6","0.0","13.1","31.4","(X)","36.3","(X)","15.6","(X)","23112","4914","38879","18300","22321","18504","-","**","-","**","-","**","21321","3826","44219","62509","21325","2657","39181","44164","-","**","22756","3369","31310","23257","16333","17103","22553","3176","20964","4778","47500","26997","49625","23350","19750","8411","44583","12653","12134","14337","25893","47027","16917","39046","46071","51731","10259","4513","10259","4513","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023000","Census Tract 230, Bronx County, New York","1034","63","26.9","9.0","9.2","5.6","0.0","3.1","3.9","3.2","0.0","3.1","59.0","10.5","1.1","1.7","77.6","7.5","11.1","6.6","6.0","4.9","46.2","9.3","29.5","9.8","18.3","7.1","734","98","49.7","11.1","50.3","11.1","58.4","11.6","36.5","11.7","5.0","5.2","300","101","75.7","11.7","58.7","16.6","17.0","12.9","24.3","11.7","20.7","10.2","3.7","6.1","26.1","(X)","25.2","(X)","28.3","(X)","34375","30552","50658","16212","55461","57232","-","**","135500","102248","-","**","31078","8388","-","**","31292","9809","50066","27737","24306","149425","48214","31901","28125","26060","52768","29979","51739","16184","25417","6957","60335","8291","62104","13287","18472","5400","56382","34677","24762","10665","23958","9006","22857","24907","52625","54167","60368","29977","61176","61470","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023100","Census Tract 231, Bronx County, New York","395","54","18.5","11.3","66.1","11.3","0.0","7.9","0.0","7.9","0.0","7.9","14.7","10.4","0.8","1.7","40.0","11.4","0.0","7.9","3.5","4.9","45.3","16.9","44.8","16.1","6.3","4.9","302","58","62.6","15.8","37.4","15.8","14.6","9.9","77.8","11.0","7.6","8.9","93","55","14.0","16.5","14.0","16.5","0.0","28.7","86.0","16.5","54.8","35.4","31.2","36.0","31.6","(X)","22.8","(X)","60.2","(X)","35399","13162","50313","33974","29097","16687","-","**","-","**","-","**","20833","36412","-","**","29167","26117","-","**","-","**","40938","11450","28274","12321","9750","12237","26951","13675","26921","11378","37604","67777","27143","40298","25787","13523","37212","83449","46435","18757","2,500-","***","2,500-","***","-","**","47037","22546","54063","54052","46343","25371","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023200","Census Tract 232, Bronx County, New York","825","79","40.8","9.8","10.7","7.0","0.0","3.9","5.5","3.8","0.0","3.9","41.1","10.9","1.9","2.3","57.9","10.6","28.1","9.5","3.3","3.1","37.7","8.2","43.3","7.4","15.8","5.5","596","101","57.2","11.7","42.8","11.7","54.7","12.5","28.4","11.6","16.9","10.0","229","90","76.0","15.3","57.6","19.6","18.3","16.9","24.0","15.3","24.0","15.3","0.0","13.2","29.7","(X)","30.5","(X)","24.9","(X)","44659","8030","39904","15160","46574","80281","-","**","87875","20170","-","**","45852","19838","40278","47188","44063","11337","37885","25867","16771","24638","41917","12081","60729","28549","22037","18121","53879","20529","45083","18554","64938","14092","70000","39664","32740","9727","34728","53402","32083","22619","43106","23076","42879","33867","95313","113390","22125","24855","22125","24855","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023301","Census Tract 233.01, Bronx County, New York","1455","81","5.9","4.0","41.5","6.3","0.0","2.2","1.4","1.6","0.3","0.6","48.4","6.6","2.5","2.6","59.7","5.6","0.0","2.2","0.0","2.2","42.8","8.3","44.6","7.9","12.6","3.9","1046","112","45.9","8.8","54.1","8.8","35.0","9.9","43.3","9.6","21.7","8.4","409","104","43.3","14.1","31.3","13.6","12.0","9.1","56.7","14.1","51.8","13.6","4.9","6.7","30.0","(X)","30.3","(X)","27.6","(X)","28446","4015","12639","8302","33534","9511","-","**","-","**","2,500-","***","27267","5676","9643","6063","26552","3982","-","**","-","**","26803","3779","35066","9091","16625","18687","29349","4695","29206","3189","29621","21600","45278","16724","27551","11221","26488","35914","18403","15649","17847","14249","9592","15029","86458","143140","27976","29087","16000","21541","81111","6169","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023302","Census Tract 233.02, Bronx County, New York","962","84","19.8","9.0","25.3","7.3","0.0","3.3","0.0","3.3","0.0","3.3","52.9","9.4","2.1","2.2","75.8","7.2","2.4","3.6","0.8","1.3","34.0","8.9","59.0","9.5","6.1","4.5","748","97","55.6","11.8","44.4","11.8","32.2","10.4","61.8","10.0","6.0","5.6","214","81","46.3","24.9","30.4","23.3","15.9","14.8","53.7","24.9","44.4","24.0","9.3","14.0","22.1","(X)","23.5","(X)","17.3","(X)","22564","11400","16316","29520","18750","27455","-","**","-","**","-","**","24647","11488","18000","93269","24006","12799","-","**","-","**","22969","11871","19898","17907","34432","33828","20893","14572","15123","3159","34926","10533","33469","5589","17328","4001","17344","24571","18158","46753","9196","5960","8185","6373","53971","70035","52578","59848","19803","65033","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023501","Census Tract 235.01, Bronx County, New York","1037","72","7.9","5.6","32.9","8.6","1.7","2.1","2.0","2.2","0.0","3.1","55.4","10.3","0.0","3.1","70.0","8.0","0.8","1.2","4.2","4.1","40.1","8.8","40.4","10.9","15.2","6.5","730","115","60.4","8.6","39.6","8.6","38.8","11.9","47.4","13.5","13.8","10.3","307","97","64.8","17.2","59.3","20.3","5.5","6.7","35.2","17.2","28.0","19.0","7.2","7.9","37.2","(X)","38.9","(X)","33.2","(X)","35246","10655","31250","39978","27585","5736","85250","79068","9688","104681","-","**","37388","15524","-","**","38472","16864","-","**","33750","50565","36250","21393","31094","13531","51250","84680","37672","8812","28031","17936","61771","17149","60660","12415","21786","22985","29928","39900","24228","11848","17344","17588","16458","22002","25375","10912","24853","42495","43750","37224","9615","9737","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023502","Census Tract 235.02, Bronx County, New York","1642","64","18.2","4.9","24.3","5.9","1.0","1.2","4.1","2.7","0.0","2.0","50.1","6.6","2.3","1.9","71.8","5.5","2.0","1.6","3.1","2.9","29.0","5.2","42.3","5.8","25.6","5.1","969","111","44.6","8.7","55.4","8.7","43.4","9.8","49.3","9.3","7.2","4.8","673","115","44.7","11.5","33.0","10.5","11.7","7.5","55.3","11.5","48.0","11.3","7.3","6.3","26.4","(X)","29.0","(X)","18.4","(X)","20039","5417","24120","7802","18657","11551","2,500-","***","29609","62943","-","**","16949","7717","35250","43848","19391","5037","16964","27072","14417","52745","33438","12072","19871","9818","12402","2847","28776","14434","18750","19992","31375","11116","43894","6801","12241","4825","47778","38694","15905","5683","10759","3648","9255","1040","23047","16327","21719","3962","20443","6267","90417","17476","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023600","Census Tract 236, Bronx County, New York","607","56","37.4","12.6","14.3","9.2","1.8","2.8","2.5","2.8","0.0","5.2","41.4","12.7","2.6","4.4","52.1","12.5","30.5","12.2","0.0","5.2","40.0","12.2","35.6","10.4","24.4","9.5","380","82","55.0","15.9","45.0","15.9","61.3","14.3","23.7","10.7","15.0","12.4","227","67","73.1","16.9","73.1","16.9","0.0","13.3","26.9","16.9","22.5","17.8","4.4","7.4","18.6","(X)","17.1","(X)","21.1","(X)","32250","13453","19427","19174","23625","57844","-","**","100156","190465","-","**","39926","15848","-","**","41136","12524","17132","8043","-","**","30536","30905","42955","17628","15294","14504","42429","24975","42218","51688","43281","41013","68155","36040","41750","36159","15893","20750","16544","17462","9603","9021","9603","9021","-","**","41313","11232","40688","26315","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023702","Census Tract 237.02, Bronx County, New York","327","51","22.3","17.5","20.2","10.9","0.0","9.5","0.0","9.5","0.0","9.5","57.5","20.0","0.0","9.5","67.6","12.9","12.2","9.6","7.0","8.6","38.8","16.9","33.9","18.9","20.2","10.2","223","55","63.7","19.3","36.3","19.3","21.1","20.3","69.5","19.9","9.4","11.2","104","39","65.4","26.8","65.4","26.8","0.0","26.3","34.6","26.8","24.0","26.4","10.6","19.6","20.2","(X)","15.7","(X)","29.8","(X)","12188","17961","2,500-","***","17813","20121","-","**","-","**","-","**","24107","16698","-","**","23125","22662","8235","7191","23869","1004","6055","20573","24676","47630","8654","873","23099","19188","6382","28703","23984","814","50605","40659","6809","17579","83250","18191","9123","3884","8556","727","8556","727","-","**","36364","39273","52596","99346","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023703","Census Tract 237.03, Bronx County, New York","1505","115","11.2","6.2","34.0","9.4","1.7","2.7","0.0","2.1","0.0","2.1","52.4","11.6","0.8","1.5","71.8","8.1","0.9","1.5","2.5","3.9","59.6","9.5","34.4","9.8","3.6","2.5","1070","167","63.7","13.9","36.3","13.9","21.1","12.2","72.1","13.1","6.7","6.8","435","159","37.5","18.3","28.0","15.5","9.4","10.6","62.5","18.3","62.5","18.3","0.0","7.2","32.7","(X)","34.6","(X)","20.5","(X)","30972","16871","35781","17320","31806","18041","-","**","-","**","-","**","26935","25510","-","**","26290","19545","-","**","2,500-","***","32679","19048","40840","27726","9324","26664","35777","24465","19452","32448","38359","15593","35878","37158","36705","16737","21452","573","22225","7494","20175","16250","9921","22692","20529","9184","30833","25186","30833","25186","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023704","Census Tract 237.04, Bronx County, New York","1253","89","11.7","6.3","39.3","8.5","1.3","2.3","0.0","2.6","0.0","2.6","46.9","9.2","0.8","1.2","64.6","7.4","1.0","1.8","2.2","2.4","39.6","7.8","43.9","10.2","14.4","8.1","765","126","69.2","12.3","30.8","12.3","27.2","11.7","68.5","12.8","4.3","6.4","488","121","69.3","15.9","57.2","18.4","12.1","11.4","30.7","15.9","26.0","15.4","4.7","5.1","24.2","(X)","25.9","(X)","21.5","(X)","21384","6725","14181","15289","21607","11407","-","**","-","**","-","**","30519","17178","-","**","21964","13290","-","**","16985","15940","19375","8044","30260","18288","15577","48051","29196","15704","22518","9376","55547","10981","46429","11631","19261","8264","-","**","13833","3117","11786","3892","10104","6456","12458","12793","16282","3409","15545","3793","19712","11302","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023800","Census Tract 238, Bronx County, New York","798","66","35.0","8.0","18.0","8.7","0.0","4.0","1.0","1.6","0.0","4.0","42.4","8.7","3.6","3.1","55.4","8.0","24.7","7.3","0.6","1.8","50.3","9.1","33.7","9.2","15.4","6.1","564","84","59.4","10.5","40.6","10.5","46.1","12.0","33.5","10.9","20.4","11.8","234","71","44.9","18.6","34.6","18.9","10.3","12.8","55.1","18.6","34.6","15.3","20.5","14.7","24.8","(X)","23.4","(X)","23.5","(X)","46306","6302","58702","20955","45268","10121","-","**","-","**","-","**","36471","17742","66397","25140","46842","18298","47083","16881","-","**","47261","13242","75598","31542","21016","14606","45058","8094","40565","13157","75329","43532","65294","32586","35368","17590","45580","18432","58462","19010","34861","35278","21042","37602","66579","37287","61750","19084","58510","16792","95100","44388","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023900","Census Tract 239, Bronx County, New York","2433","126","9.0","3.5","34.5","6.5","0.0","1.3","2.8","3.3","0.0","1.3","50.8","6.6","2.9","2.5","63.0","6.4","1.9","1.9","6.8","4.3","46.8","7.0","36.3","6.1","10.1","4.1","1837","180","66.2","9.1","33.8","9.1","24.5","6.8","67.8","7.8","7.7","4.2","596","161","37.4","15.9","34.7","15.4","2.7","4.2","62.6","15.9","36.7","15.9","25.8","14.0","43.2","(X)","37.7","(X)","44.3","(X)","23029","6932","24091","24906","23140","10654","-","**","73426","58628","-","**","22207","9136","16033","75861","22770","8172","19063","43623","21548","28049","18404","6773","27153","22512","34728","25586","21168","6993","16236","6141","41354","18881","50038","7500","16290","4075","42583","52941","18621","8867","9695","12269","9537","8523","-","**","30399","11836","16723","15277","43300","15201","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024000","Census Tract 240, Bronx County, New York","1310","86","18.5","7.4","20.6","6.5","0.0","2.4","0.0","2.4","0.0","2.4","55.6","10.4","5.3","4.0","70.2","7.3","6.6","3.9","4.7","4.5","41.4","9.5","37.3","9.2","16.7","7.1","981","137","57.6","11.1","42.4","11.1","31.9","10.5","48.3","9.7","19.8","8.6","329","116","40.4","19.1","34.0","19.7","6.4","7.6","59.6","19.1","53.2","18.6","6.4","10.0","33.4","(X)","36.0","(X)","17.3","(X)","35625","8284","45125","30186","35242","8980","-","**","-","**","-","**","35857","33676","35721","29962","34954","20416","63295","57489","23516","171574","31940","3778","57321","28520","34330","17248","36261","10998","32361","7005","56273","21708","71989","37212","28902","9483","34833","46290","30766","23121","11250","8723","11538","8440","9688","187399","34231","45837","32379","32114","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024100","Census Tract 241, Bronx County, New York","1864","119","11.8","4.2","30.6","5.8","2.6","2.9","2.9","2.7","0.0","1.7","51.5","6.6","0.6","0.9","69.1","5.7","1.4","1.3","3.0","2.4","40.6","6.1","45.0","5.8","11.4","4.0","1493","142","65.0","6.5","35.0","6.5","27.3","7.9","61.8","8.5","10.9","5.9","371","112","48.0","15.5","48.0","15.5","0.0","8.4","52.0","15.5","46.4","17.2","5.7","9.2","32.6","(X)","27.6","(X)","35.6","(X)","26172","4395","24118","19340","26219","9296","35192","2025","31583","4405","-","**","23807","7485","-","**","23551","5233","56429","329107","23289","13920","29750","6539","24408","5677","12614","9047","24162","4227","24081","6298","24213","10446","34444","15796","18510","7006","24107","12337","18558","13104","10735","10427","10735","10427","-","**","22431","33742","20972","23300","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024300","Census Tract 243, Bronx County, New York","1992","86","12.4","4.5","33.1","6.0","0.0","1.6","0.0","1.6","0.0","1.6","49.9","7.2","4.5","2.7","69.3","5.7","1.4","1.7","1.1","1.3","44.3","5.9","47.5","5.9","7.0","2.9","1315","144","56.6","6.3","43.4","6.3","28.4","7.7","58.3","8.6","13.4","6.8","677","147","45.5","10.0","42.7","10.1","2.8","2.8","54.5","10.0","46.8","11.0","7.7","5.2","28.7","(X)","33.1","(X)","20.2","(X)","27163","3542","31563","19540","35076","6409","-","**","-","**","-","**","20861","3135","45313","9258","22134","4072","50893","33481","38167","12559","29632","14727","25946","4779","35441","24191","26997","7101","18590","9408","36397","14745","41917","7207","18750","10464","26149","10233","24219","9561","21111","18007","20903","20823","47841","57932","27664","10190","25096","10624","36563","16056","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024400","Census Tract 244, Bronx County, New York","809","69","59.6","12.1","5.7","7.1","0.0","3.9","7.2","5.3","0.0","3.9","27.6","12.1","0.0","3.9","38.4","11.7","48.7","10.7","0.0","3.9","53.3","11.1","31.8","9.2","15.0","7.5","641","95","56.3","13.6","43.7","13.6","62.9","13.7","23.7","10.9","13.4","11.6","168","70","47.0","24.7","47.0","24.7","0.0","17.5","53.0","24.7","42.9","26.2","10.1","11.3","35.5","(X)","41.0","(X)","8.9","(X)","85729","21534","72571","13192","43487","14832","-","**","77321","157070","-","**","92166","11332","-","**","92456","12698","68125","13844","-","**","91526","15860","79904","34394","37750","8922","91933","6192","91613","7083","94792","26084","92282","6045","77065","14545","105403","107401","35750","6188","37125","21499","37125","21499","-","**","34570","7116","34375","12625","38068","53510","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024501","Census Tract 245.01, Bronx County, New York","1474","106","12.8","5.9","32.8","7.9","0.0","2.2","0.0","2.2","0.0","2.2","51.8","8.6","2.5","3.1","70.9","7.8","0.0","2.2","2.1","2.3","38.7","9.2","50.7","8.3","8.4","4.0","1213","142","62.1","7.8","37.9","7.8","26.5","11.1","66.3","12.0","7.3","5.2","261","122","53.3","23.4","53.3","23.4","0.0","11.7","46.7","23.4","36.0","21.4","10.7","14.0","38.4","(X)","41.1","(X)","12.6","(X)","27025","4213","26705","8274","30288","11676","-","**","-","**","-","**","25858","4625","11850","39872","26313","3489","-","**","27578","39160","25212","8497","29679","20575","26607","64262","26962","4796","24375","8024","31923","11190","46992","13947","22673","7727","65114","63121","14515","21217","10350","6602","10350","6602","-","**","50938","91476","27143","104108","158158","185000","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024502","Census Tract 245.02, Bronx County, New York","1122","94","9.6","6.8","35.6","10.2","0.0","2.9","0.0","2.9","0.0","2.9","54.1","12.2","0.7","1.4","71.7","9.6","0.0","2.9","6.1","6.0","46.5","12.8","41.3","10.9","6.1","5.0","893","127","48.2","11.9","51.8","11.9","43.3","12.4","43.7","11.0","13.0","9.5","229","98","44.1","24.2","34.9","24.2","9.2","15.1","55.9","24.2","25.3","22.1","30.6","21.0","34.8","(X)","41.5","(X)","8.3","(X)","35433","12823","25769","38327","35024","24655","-","**","-","**","-","**","41920","20840","-","**","41338","12622","-","**","43795","32264","25517","22234","36659","20464","14500","39565","30614","15798","16346","3151","37043","12834","52578","27996","16119","5881","31653","17374","42739","32631","32188","40851","20000","46556","-","**","43289","42528","13000","8530","48929","5367","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024600","Census Tract 246, Bronx County, New York","702","82","54.4","11.8","1.7","2.5","0.0","4.5","20.8","7.6","0.0","4.5","20.7","9.6","2.4","3.0","27.4","10.3","49.4","11.9","6.4","5.7","27.1","10.3","42.3","12.7","24.2","8.0","458","95","35.8","14.1","64.2","14.1","75.1","10.9","24.2","10.9","0.7","1.1","244","86","44.3","20.1","38.1","18.5","6.1","7.8","55.7","20.1","44.7","23.3","11.1","16.2","37.0","(X)","47.6","(X)","17.2","(X)","64104","14845","59231","13833","-","**","-","**","64653","22298","-","**","82546","47750","98365","13148","83148","38843","58109","12004","82917","78407","99079","27525","63125","25806","44091","23983","71563","21660","98947","35420","63043","9330","74063","45062","64044","26543","-","**","58750","14306","58611","28482","57569","47329","125795","45700","58839","16327","57634","37110","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024700","Census Tract 247, Bronx County, New York","641","58","5.9","5.1","52.9","11.9","0.0","4.9","3.0","3.4","2.0","2.9","36.2","11.8","0.0","4.9","42.7","12.2","2.8","3.6","0.9","1.8","28.1","11.9","54.4","10.2","16.5","9.3","433","83","49.4","14.3","50.6","14.3","45.3","13.8","46.9","14.9","7.9","10.9","208","75","38.0","18.6","38.0","18.6","0.0","14.4","62.0","18.6","62.0","18.6","0.0","14.4","35.9","(X)","43.6","(X)","19.7","(X)","50464","11579","19318","53450","53271","11888","-","**","-","**","-","**","50357","23324","-","**","45909","18016","19545","49690","-","**","39732","26497","51179","8010","36250","61014","49301","5816","50929","12052","48346","10172","53243","6827","38210","13190","-","**","45455","15264","45170","25932","45170","25932","-","**","52760","29564","52760","29564","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024800","Census Tract 248, Bronx County, New York","1210","71","59.9","10.2","3.2","3.6","0.0","2.6","15.5","7.0","0.0","2.6","20.7","8.0","0.7","1.1","25.9","8.0","54.7","9.3","2.1","1.8","42.8","8.8","33.2","7.7","21.9","6.8","825","103","32.4","8.0","67.6","8.0","78.3","9.6","15.6","7.9","6.1","5.0","385","90","49.6","16.6","37.4","11.6","12.2","11.8","50.4","16.6","41.8","15.7","8.6","10.7","46.9","(X)","48.1","(X)","44.2","(X)","70000","14487","54563","7938","167679","30425","-","**","81007","10513","-","**","96000","17825","-","**","95925","14129","53375","8645","14904","60752","80091","24346","95300","40625","43413","13406","78906","16942","74205","43235","80000","20059","80586","12371","57240","76560","60500","34495","46343","14087","43199","11099","42250","35409","43272","15828","56154","58827","55240","19590","178413","151579","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005024900","Census Tract 249, Bronx County, New York","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005025000","Census Tract 250, Bronx County, New York","930","87","77.3","11.4","0.0","3.4","0.0","3.4","5.5","5.8","0.0","3.4","16.2","10.4","1.0","1.6","18.6","10.8","74.9","12.1","4.9","5.4","24.3","12.0","34.3","9.5","36.5","10.6","568","114","46.7","15.0","53.3","15.0","66.9","12.4","25.4","12.2","7.7","6.0","362","116","59.9","19.1","59.9","19.1","0.0","8.6","40.1","19.1","40.1","19.1","0.0","8.6","39.7","(X)","41.5","(X)","28.5","(X)","46957","7700","46685","9026","-","**","-","**","44625","154792","-","**","51065","66003","-","**","50046","58140","47757","8001","110583","104536","51296","11215","66979","27302","28682","14545","53846","27427","66648","42955","52007","18106","80764","26454","20179","52908","45625","29326","30000","11891","17159","12110","17159","12110","-","**","32070","25227","32070","25227","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
