"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total!!With an Internet subscription!!Broadband of any type","Estimate!!Total!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan","Estimate!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access"
"1400000US36005022800","Census Tract 228, Bronx County, New York","2387","115","1780","189","0","16","1780","189","963","204","189","130","1500","244","768","211","56","49","12","20","0","16","114","89","493","174"
"1400000US36005022901","Census Tract 229.01, Bronx County, New York","1832","101","1079","182","13","22","1066","179","833","141","73","55","983","185","227","106","49","43","0","16","0","16","142","88","611","170"
"1400000US36005022902","Census Tract 229.02, Bronx County, New York","1073","80","680","119","0","11","680","119","468","117","99","53","581","113","212","104","7","22","0","11","0","11","60","40","333","88"
"1400000US36005023000","Census Tract 230, Bronx County, New York","934","69","678","78","0","11","678","78","362","78","90","57","579","93","301","91","29","32","9","14","0","11","39","39","217","65"
"1400000US36005023100","Census Tract 231, Bronx County, New York","464","19","305","44","0","11","305","44","242","46","30","32","257","62","59","31","18","28","0","11","0","11","36","30","123","41"
"1400000US36005023200","Census Tract 232, Bronx County, New York","826","52","625","71","0","11","625","71","256","65","91","49","528","74","347","81","31","24","6","9","0","11","49","31","152","48"
"1400000US36005023301","Census Tract 233.01, Bronx County, New York","1547","69","1054","122","0","11","1054","122","788","143","106","62","928","123","195","101","154","105","0","11","0","11","78","64","415","112"
"1400000US36005023302","Census Tract 233.02, Bronx County, New York","996","50","776","92","0","11","776","92","539","110","88","52","688","95","231","86","35","38","0","11","0","11","42","30","178","70"
"1400000US36005023501","Census Tract 235.01, Bronx County, New York","1080","46","586","112","0","11","586","112","423","107","75","46","495","107","111","71","35","33","8","12","0","11","33","29","461","104"
"1400000US36005023502","Census Tract 235.02, Bronx County, New York","1666","49","1042","124","12","18","1030","124","771","125","39","40","966","133","259","88","44","45","0","11","0","11","113","74","511","101"
"1400000US36005023600","Census Tract 236, Bronx County, New York","647","36","429","50","0","11","429","50","166","54","14","15","405","51","223","66","47","33","0","11","0","11","30","22","188","50"
"1400000US36005023702","Census Tract 237.02, Bronx County, New York","340","27","236","37","0","11","236","37","159","44","22","20","211","40","77","36","32","23","0","11","0","11","4","6","100","37"
"1400000US36005023703","Census Tract 237.03, Bronx County, New York","1509","71","1105","117","0","16","1105","117","706","165","138","87","967","121","329","128","25","39","0","16","0","16","104","77","300","99"
"1400000US36005023704","Census Tract 237.04, Bronx County, New York","1349","73","1044","136","0","11","1044","136","827","138","133","78","911","134","134","64","66","58","0","11","0","11","23","35","282","118"
"1400000US36005023800","Census Tract 238, Bronx County, New York","837","55","708","65","12","15","696","63","270","60","74","40","605","69","392","66","28","20","5","9","0","11","28","30","101","47"
"1400000US36005023900","Census Tract 239, Bronx County, New York","2537","124","1649","194","0","16","1649","194","1120","217","301","158","1301","204","482","177","101","81","37","60","0","16","65","46","823","206"
"1400000US36005024000","Census Tract 240, Bronx County, New York","1231","92","998","119","9","15","989","117","349","102","102","65","887","124","629","119","21","22","0","11","0","11","23","36","210","95"
"1400000US36005024100","Census Tract 241, Bronx County, New York","1849","100","1384","136","0","16","1384","136","1144","149","170","87","1199","152","223","88","120","66","0","16","0","16","75","54","390","118"
"1400000US36005024300","Census Tract 243, Bronx County, New York","1953","81","1151","149","0","16","1151","149","838","141","91","60","1000","144","238","91","131","69","21","22","0","16","177","83","625","129"
"1400000US36005024400","Census Tract 244, Bronx County, New York","803","45","595","74","0","11","595","74","281","76","84","54","473","77","290","62","62","45","5","7","0","11","17","19","191","64"
"1400000US36005024501","Census Tract 245.01, Bronx County, New York","1524","62","971","118","0","16","971","118","633","119","90","58","853","111","256","95","43","42","0","16","0","16","30","35","523","116"
"1400000US36005024502","Census Tract 245.02, Bronx County, New York","1220","44","803","123","8","13","795","122","636","123","174","77","621","123","142","72","0","11","0","11","0","11","44","45","373","117"
"1400000US36005024600","Census Tract 246, Bronx County, New York","742","33","512","72","0","11","512","72","203","57","56","37","456","75","266","73","40","32","0","11","0","11","52","36","178","57"
"1400000US36005024700","Census Tract 247, Bronx County, New York","755","33","511","71","5","8","506","72","353","68","54","37","436","75","90","33","32","32","0","11","0","11","110","56","134","58"
"1400000US36005024800","Census Tract 248, Bronx County, New York","1145","71","868","112","0","11","868","112","417","122","101","61","758","108","415","108","7","11","0","11","9","14","32","33","245","106"
"1400000US36005024900","Census Tract 249, Bronx County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36005025000","Census Tract 250, Bronx County, New York","964","64","663","109","0","11","663","109","374","86","63","57","556","124","289","102","9","13","0","11","0","11","32","48","269","102"
"1400000US36005025100","Census Tract 251, Bronx County, New York","2204","95","1538","188","0","16","1538","188","1026","198","187","108","1351","222","431","178","11","21","0","16","0","16","20","33","646","192"
"1400000US36005025200","Census Tract 252, Bronx County, New York","927","50","705","73","0","11","705","73","373","77","110","50","573","79","332","80","28","17","0","11","0","11","70","44","152","53"
"1400000US36005025300","Census Tract 253, Bronx County, New York","1956","84","1346","160","0","16","1346","160","891","162","126","71","1209","153","416","125","95","73","0","16","0","16","142","87","468","126"
"1400000US36005025400","Census Tract 254, Bronx County, New York","791","42","598","65","3","4","595","65","324","67","54","30","531","68","245","58","14","16","5","7","0","11","46","36","147","45"
"1400000US36005025500","Census Tract 255, Bronx County, New York","2254","71","1576","219","0","16","1576","219","1036","215","210","142","1366","256","478","199","80","74","0","16","0","16","184","123","494","177"
"1400000US36005025600","Census Tract 256, Bronx County, New York","626","52","463","79","0","11","463","79","238","62","34","22","416","83","194","75","17","14","5","8","0","11","101","59","62","34"
"1400000US36005025700","Census Tract 257, Bronx County, New York","692","39","528","77","0","11","528","77","403","92","55","47","441","81","98","62","22","26","9","13","0","11","42","42","122","54"
"1400000US36005026100","Census Tract 261, Bronx County, New York","1008","42","775","67","0","11","775","67","539","76","72","39","691","79","232","60","18","16","0","11","0","11","77","38","156","52"
"1400000US36005026300","Census Tract 263, Bronx County, New York","2248","162","1674","222","0","16","1674","222","876","263","244","160","1330","236","645","184","138","99","62","81","0","16","75","73","499","188"
"1400000US36005026400","Census Tract 264, Bronx County, New York","1857","151","1389","160","0","16","1389","160","702","190","13","26","1376","165","664","182","75","76","0","16","0","16","69","71","399","134"
"1400000US36005026500","Census Tract 265, Bronx County, New York","2156","87","1514","176","0","16","1514","176","963","184","157","87","1251","186","396","172","63","71","40","63","53","62","121","103","521","170"
"1400000US36005026601","Census Tract 266.01, Bronx County, New York","1373","69","1017","102","0","11","1017","102","548","124","56","37","961","109","364","93","22","25","0","11","0","11","133","72","223","82"
"1400000US36005026602","Census Tract 266.02, Bronx County, New York","2570","129","1950","214","0","16","1950","214","1112","205","60","79","1807","226","815","206","96","78","23","37","0","16","45","52","575","186"
"1400000US36005026701","Census Tract 267.01, Bronx County, New York","1283","74","1047","113","0","11","1047","113","681","145","106","69","934","119","258","100","83","59","0","11","7","14","97","71","139","60"
"1400000US36005026702","Census Tract 267.02, Bronx County, New York","2540","96","1936","193","17","27","1919","194","1357","246","250","127","1554","223","458","165","209","125","16","28","16","27","146","97","458","156"
"1400000US36005026900","Census Tract 269, Bronx County, New York","1401","62","1112","110","11","18","1101","110","819","144","148","72","899","128","179","74","27","25","0","11","18","30","43","42","246","83"
"1400000US36005027300","Census Tract 273, Bronx County, New York","2639","135","2190","199","18","28","2172","199","1415","279","340","139","1808","216","629","202","44","52","0","16","0","16","87","64","362","135"
"1400000US36005027401","Census Tract 274.01, Bronx County, New York","1698","90","1423","120","10","16","1413","120","754","142","79","65","1321","140","651","145","102","61","0","11","0","11","35","36","240","100"
"1400000US36005027402","Census Tract 274.02, Bronx County, New York","1352","73","1141","110","0","11","1141","110","587","126","129","78","1012","125","534","127","26","26","0","11","0","11","9","16","202","99"
"1400000US36005027600","Census Tract 276, Bronx County, New York","10","9","10","9","0","11","10","9","6","9","0","11","10","9","4","6","0","11","0","11","0","11","0","11","0","11"
"1400000US36005027700","Census Tract 277, Bronx County, New York","1758","97","1387","156","14","22","1373","153","857","142","105","73","1137","164","345","125","154","96","75","73","0","16","15","25","356","139"
"1400000US36005027900","Census Tract 279, Bronx County, New York","2626","217","2169","223","0","16","2169","223","1655","258","253","147","1904","226","468","145","112","104","0","16","0","16","93","94","364","138"
